;Line;Location;Type;Date;Due Date;Past Due
526;208;CRC9;V1000;2018-07-15 00:00:00.000;2021-12-26 00:00:00.000;484 days 00:00:00.000000000
527;210;CRC6;V1000;2018-07-24 00:00:00.000;2022-01-04 00:00:00.000;493 days 00:00:00.000000000
528;203;CRC3;VS Mini;2018-08-27 00:00:00.000;2022-02-07 00:00:00.000;527 days 00:00:00.000000000
529;211;CRC5;V1000;2018-09-04 02:52:09.640;2022-02-15 02:52:09.640;535 days 02:52:09.640000000
530;211;CRC2;V1000;2018-09-04 04:49:44.150;2022-02-15 04:49:44.150;535 days 04:49:44.150000000
531;203;CRC1;V1000;2018-09-10 00:00:00.000;2022-02-21 00:00:00.000;541 days 00:00:00.000000000
532;209;CRC5;V1000;2018-09-14 00:00:00.000;2022-02-25 00:00:00.000;545 days 00:00:00.000000000
533;201;CTC;Process TDU;2008-01-01 00:00:00.000;2011-12-11 00:00:00.000;-3184 days +00:00:00.000000000
534;202;CTC;Process TDU;2008-01-01 00:00:00.000;2011-12-11 00:00:00.000;-3184 days +00:00:00.000000000
535;204;CTC;Process TDU;2008-01-01 00:00:00.000;2011-12-11 00:00:00.000;-3184 days +00:00:00.000000000
536;205;CTC;Process TDU;2008-01-01 00:00:00.000;2011-12-11 00:00:00.000;-3184 days +00:00:00.000000000
537;208;CTC;Process TDU;2008-01-01 00:00:00.000;2011-12-11 00:00:00.000;-3184 days +00:00:00.000000000
538;209;CTC;Process TDU;2008-01-01 00:00:00.000;2011-12-11 00:00:00.000;-3184 days +00:00:00.000000000
539;210;LC;Process TDU;2008-01-01 00:00:00.000;2011-12-11 00:00:00.000;-3184 days +00:00:00.000000000
540;210;CTC;Process TDU;2008-01-01 00:00:00.000;2011-12-11 00:00:00.000;-3184 days +00:00:00.000000000
541;211;C1;Corner TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
542;211;P1;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
543;211;P2;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
544;211;P3;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
545;211;P4;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
546;211;P5;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
547;211;P7;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
548;211;P8;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
549;211;C2;Corner TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
550;211;P9;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
551;211;P10;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
552;211;P11;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
553;211;P14;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
554;211;P15;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
555;211;P16;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
556;211;C3;Corner TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
557;211;P17;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
558;211;P20;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
559;211;P21;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
560;211;P22;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
561;211;P23;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
562;211;C4;Corner TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
563;211;P25;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
564;211;P27;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
565;211;P28;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
566;211;VTC;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
567;211;ULD;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
568;211;P0;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
569;211;LD;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
570;211;CTC;Process TDU;2008-08-28 00:00:00.000;2012-08-07 00:00:00.000;-2944 days +00:00:00.000000000
571;205;P0;Process TDU;2020-07-08 00:00:00.000;2024-06-17 00:00:00.000;1388 days 00:00:00.000000000
572;203;LC;Process TDU;2011-11-02 00:00:00.000;2015-10-12 00:00:00.000;-1783 days +00:00:00.000000000
573;205;P16;Process TDU;2011-05-04 00:00:00.000;2015-04-13 00:00:00.000;-1965 days +00:00:00.000000000
574;204;VTC;Process TDU;2011-05-09 00:00:00.000;2015-04-18 00:00:00.000;-1960 days +00:00:00.000000000
575;204;P23;Process TDU;2011-07-07 00:00:00.000;2015-06-16 00:00:00.000;-1901 days +00:00:00.000000000
576;205;C3;Corner TDU;2020-05-22 00:00:00.000;2024-05-01 00:00:00.000;1341 days 00:00:00.000000000
577;205;C4;Corner TDU;2011-07-13 00:00:00.000;2015-06-22 00:00:00.000;-1895 days +00:00:00.000000000
578;203;CTC;Process TDU;2011-11-03 00:00:00.000;2015-10-13 00:00:00.000;-1782 days +00:00:00.000000000
579;205;P4;Process TDU;2011-09-04 00:00:00.000;2015-08-14 00:00:00.000;-1842 days +00:00:00.000000000
580;204;P27;Process TDU;2011-09-14 00:00:00.000;2015-08-24 00:00:00.000;-1832 days +00:00:00.000000000
581;205;P5;Process TDU;2011-09-29 00:00:00.000;2015-09-08 00:00:00.000;-1817 days +00:00:00.000000000
582;205;C1;Corner TDU;2020-06-15 00:00:00.000;2024-05-25 00:00:00.000;1365 days 00:00:00.000000000
583;203;P16;Process TDU;2011-11-13 00:00:00.000;2015-10-23 00:00:00.000;-1772 days +00:00:00.000000000
584;203;P19;Process TDU;2012-01-26 00:00:00.000;2016-01-05 00:00:00.000;-1698 days +00:00:00.000000000
585;205;P19;Process TDU;2011-11-09 00:00:00.000;2015-10-19 00:00:00.000;-1776 days +00:00:00.000000000
586;203;P5;Process TDU;2012-07-27 00:00:00.000;2016-07-06 00:00:00.000;-1515 days +00:00:00.000000000
587;205;P12;Process TDU;2012-01-12 00:00:00.000;2015-12-22 00:00:00.000;-1712 days +00:00:00.000000000
588;203;C1;Corner TDU;2013-02-08 00:00:00.000;2017-01-18 00:00:00.000;-1319 days +00:00:00.000000000
589;205;VTC;Process TDU;2012-03-01 00:00:00.000;2016-02-09 00:00:00.000;-1663 days +00:00:00.000000000
590;205;ULD;Process TDU;2012-03-01 00:00:00.000;2016-02-09 00:00:00.000;-1663 days +00:00:00.000000000
591;205;P2;Process TDU;2012-06-25 00:00:00.000;2016-06-04 00:00:00.000;-1547 days +00:00:00.000000000
592;203;P3;Process TDU;2013-04-09 00:00:00.000;2017-03-19 00:00:00.000;-1259 days +00:00:00.000000000
593;204;P28;Process TDU;2012-09-13 00:00:00.000;2016-08-23 00:00:00.000;-1467 days +00:00:00.000000000
594;203;P18;Process TDU;2014-01-18 00:00:00.000;2017-12-28 00:00:00.000;-975 days +00:00:00.000000000
595;203;P4;Process TDU;2014-02-17 00:00:00.000;2018-01-27 00:00:00.000;-945 days +00:00:00.000000000
596;204;P14;Process TDU;2013-06-20 00:00:00.000;2017-05-30 00:00:00.000;-1187 days +00:00:00.000000000
597;204;P12;Process TDU;2013-08-12 00:00:00.000;2017-07-22 00:00:00.000;-1134 days +00:00:00.000000000
598;203;P22;Process TDU;2014-04-01 00:00:00.000;2018-03-11 00:00:00.000;-902 days +00:00:00.000000000
599;205;P6;Process TDU;2014-01-24 00:00:00.000;2018-01-03 00:00:00.000;-969 days +00:00:00.000000000
600;203;P11;Process TDU;2014-09-07 00:00:00.000;2018-08-17 00:00:00.000;-743 days +00:00:00.000000000
601;203;P6;Process TDU;2015-04-16 00:00:00.000;2019-03-26 00:00:00.000;-522 days +00:00:00.000000000
602;204;P1;Process TDU;2014-04-11 00:00:00.000;2018-03-21 00:00:00.000;-892 days +00:00:00.000000000
603;210;P14;Process TDU;2014-04-16 00:00:00.000;2018-03-26 00:00:00.000;-887 days +00:00:00.000000000
604;210;P15;Process TDU;2014-04-16 00:00:00.000;2018-03-26 00:00:00.000;-887 days +00:00:00.000000000
605;203;C3;Corner TDU;2016-05-01 00:00:00.000;2020-04-10 00:00:00.000;-141 days +00:00:00.000000000
606;201;ULD;Process TDU;2014-09-11 00:00:00.000;2018-08-21 00:00:00.000;-739 days +00:00:00.000000000
607;201;P0;Process TDU;2014-09-11 00:00:00.000;2018-08-21 00:00:00.000;-739 days +00:00:00.000000000
608;210;P6;Process TDU;2014-10-08 00:00:00.000;2018-09-17 00:00:00.000;-712 days +00:00:00.000000000
609;210;P9;Process TDU;2014-11-22 00:00:00.000;2018-11-01 00:00:00.000;-667 days +00:00:00.000000000
610;210;P26;Process TDU;2014-11-22 00:00:00.000;2018-11-01 00:00:00.000;-667 days +00:00:00.000000000
611;204;P3;Process TDU;2014-11-25 00:00:00.000;2018-11-04 00:00:00.000;-664 days +00:00:00.000000000
612;204;P22;Process TDU;2014-11-25 00:00:00.000;2018-11-04 00:00:00.000;-664 days +00:00:00.000000000
613;210;P28;Process TDU;2015-01-13 00:00:00.000;2018-12-23 00:00:00.000;-615 days +00:00:00.000000000
614;209;P28;Process TDU;2015-01-21 00:00:00.000;2018-12-31 00:00:00.000;-607 days +00:00:00.000000000
615;208;P1;Process TDU;2015-01-25 00:00:00.000;2019-01-04 00:00:00.000;-603 days +00:00:00.000000000
616;208;P15;Process TDU;2015-01-25 00:00:00.000;2019-01-04 00:00:00.000;-603 days +00:00:00.000000000
617;210;P16;Process TDU;2020-07-19 00:00:00.000;2024-06-28 00:00:00.000;1399 days 00:00:00.000000000
618;210;P3;Process TDU;2015-03-07 00:00:00.000;2019-02-14 00:00:00.000;-562 days +00:00:00.000000000
619;203;P13;Process TDU;2016-05-18 00:00:00.000;2020-04-27 00:00:00.000;-124 days +00:00:00.000000000
620;208;P8;Process TDU;2015-05-28 00:00:00.000;2019-05-07 00:00:00.000;-480 days +00:00:00.000000000
621;208;P13;Process TDU;2015-05-28 00:00:00.000;2019-05-07 00:00:00.000;-480 days +00:00:00.000000000
622;210;P1;Process TDU;2015-08-02 00:00:00.000;2019-07-12 00:00:00.000;-414 days +00:00:00.000000000
623;210;P23;Process TDU;2015-08-02 00:00:00.000;2019-07-12 00:00:00.000;-414 days +00:00:00.000000000
624;209;P7;Process TDU;2015-08-05 00:00:00.000;2019-07-15 00:00:00.000;-411 days +00:00:00.000000000
625;201;P19;Process TDU;2015-08-08 00:00:00.000;2019-07-18 00:00:00.000;-408 days +00:00:00.000000000
626;209;P13;Process TDU;2015-10-03 00:00:00.000;2019-09-12 00:00:00.000;-352 days +00:00:00.000000000
627;210;P27;Process TDU;2015-10-16 00:00:00.000;2019-09-25 00:00:00.000;-339 days +00:00:00.000000000
628;210;P7;Process TDU;2015-11-20 00:00:00.000;2019-10-30 00:00:00.000;-304 days +00:00:00.000000000
629;210;P17;Process TDU;2015-12-05 00:00:00.000;2019-11-14 00:00:00.000;-289 days +00:00:00.000000000
630;208;P26;Process TDU;2015-12-12 00:00:00.000;2019-11-21 00:00:00.000;-282 days +00:00:00.000000000
631;210;P2;Process TDU;2016-01-02 00:00:00.000;2019-12-12 00:00:00.000;-261 days +00:00:00.000000000
632;209;P6;Process TDU;2016-01-03 00:00:00.000;2019-12-13 00:00:00.000;-260 days +00:00:00.000000000
633;209;VTC;Process TDU;2016-01-03 00:00:00.000;2019-12-13 00:00:00.000;-260 days +00:00:00.000000000
634;205;P1;Process TDU;2016-02-23 00:00:00.000;2020-02-02 00:00:00.000;-209 days +00:00:00.000000000
635;205;P3;Process TDU;2016-02-23 00:00:00.000;2020-02-02 00:00:00.000;-209 days +00:00:00.000000000
636;202;P1;Process TDU;2020-07-24 00:00:00.000;2024-07-03 00:00:00.000;1404 days 00:00:00.000000000
637;210;VTC;Process TDU;2016-04-19 00:00:00.000;2020-03-29 00:00:00.000;-153 days +00:00:00.000000000
638;209;P14;Process TDU;2016-04-29 00:00:00.000;2020-04-08 00:00:00.000;-143 days +00:00:00.000000000
639;209;P17;Process TDU;2016-04-29 00:00:00.000;2020-04-08 00:00:00.000;-143 days +00:00:00.000000000
640;203;ULC;Process TDU;2016-05-18 00:00:00.000;2020-04-27 00:00:00.000;-124 days +00:00:00.000000000
641;208;P6;Process TDU;2016-05-14 00:00:00.000;2020-04-23 00:00:00.000;-128 days +00:00:00.000000000
642;208;P24;Process TDU;2016-05-14 00:00:00.000;2020-04-23 00:00:00.000;-128 days +00:00:00.000000000
643;203;P7;Process TDU;2016-06-04 00:00:00.000;2020-05-14 00:00:00.000;-107 days +00:00:00.000000000
644;203;P10;Process TDU;2016-06-04 00:00:00.000;2020-05-14 00:00:00.000;-107 days +00:00:00.000000000
645;210;P25;Process TDU;2020-08-08 00:00:00.000;2024-07-18 00:00:00.000;1419 days 00:00:00.000000000
646;202;P13;Process TDU;2016-05-22 00:00:00.000;2020-05-01 00:00:00.000;-120 days +00:00:00.000000000
647;201;P7;Process TDU;2016-05-27 00:00:00.000;2020-05-06 00:00:00.000;-115 days +00:00:00.000000000
648;201;P21;Process TDU;2016-05-27 00:00:00.000;2020-05-06 00:00:00.000;-115 days +00:00:00.000000000
649;203;P2;Process TDU;2017-02-09 00:00:00.000;2021-01-19 00:00:00.000;143 days 00:00:00.000000000
650;203;P25;Process TDU;2017-04-10 00:00:00.000;2021-03-20 00:00:00.000;203 days 00:00:00.000000000
651;201;P22;Process TDU;2016-06-17 00:00:00.000;2020-05-27 00:00:00.000;-94 days +00:00:00.000000000
652;204;P16;Process TDU;2016-06-21 00:00:00.000;2020-05-31 00:00:00.000;-90 days +00:00:00.000000000
653;204;P6;Process TDU;2016-07-12 00:00:00.000;2020-06-21 00:00:00.000;-69 days +00:00:00.000000000
654;202;P15;Process TDU;2016-07-15 00:00:00.000;2020-06-24 00:00:00.000;-66 days +00:00:00.000000000
655;208;P7;Process TDU;2016-08-04 00:00:00.000;2020-07-14 00:00:00.000;-46 days +00:00:00.000000000
656;209;C2;Corner TDU;2016-08-05 00:00:00.000;2020-07-15 00:00:00.000;-45 days +00:00:00.000000000
657;205;P25;Process TDU;2016-08-11 00:00:00.000;2020-07-21 00:00:00.000;-39 days +00:00:00.000000000
658;205;LD;Process TDU;2016-08-11 00:00:00.000;2020-07-21 00:00:00.000;-39 days +00:00:00.000000000
659;209;P9;Process TDU;2016-08-17 00:00:00.000;2020-07-27 00:00:00.000;-33 days +00:00:00.000000000
660;209;P16;Process TDU;2016-08-17 00:00:00.000;2020-07-27 00:00:00.000;-33 days +00:00:00.000000000
661;209;P19;Process TDU;2016-09-03 00:00:00.000;2020-08-13 00:00:00.000;-16 days +00:00:00.000000000
662;205;P11;Process TDU;2016-09-10 00:00:00.000;2020-08-20 00:00:00.000;-9 days +00:00:00.000000000
663;209;P8;Process TDU;2016-09-24 00:00:00.000;2020-09-03 00:00:00.000;5 days 00:00:00.000000000
664;208;P21;Process TDU;2016-10-09 00:00:00.000;2020-09-18 00:00:00.000;20 days 00:00:00.000000000
665;210;P8;Process TDU;2016-10-15 00:00:00.000;2020-09-24 00:00:00.000;26 days 00:00:00.000000000
666;210;P22;Process TDU;2016-10-15 00:00:00.000;2020-09-24 00:00:00.000;26 days 00:00:00.000000000
667;204;P18;Process TDU;2016-10-22 00:00:00.000;2020-10-01 00:00:00.000;33 days 00:00:00.000000000
668;202;P18;Process TDU;2016-10-24 00:00:00.000;2020-10-03 00:00:00.000;35 days 00:00:00.000000000
669;208;P28;Process TDU;2016-10-30 00:00:00.000;2020-10-09 00:00:00.000;41 days 00:00:00.000000000
670;209;P2;Process TDU;2016-11-04 00:00:00.000;2020-10-14 00:00:00.000;46 days 00:00:00.000000000
671;211;P26;Process TDU;2016-11-10 00:00:00.000;2020-10-20 00:00:00.000;52 days 00:00:00.000000000
672;204;C3;Corner TDU;2016-12-14 00:00:00.000;2020-11-23 00:00:00.000;86 days 00:00:00.000000000
673;211;P19;Process TDU;2016-12-24 00:00:00.000;2020-12-03 00:00:00.000;96 days 00:00:00.000000000
674;209;P26;Process TDU;2017-01-11 00:00:00.000;2020-12-21 00:00:00.000;114 days 00:00:00.000000000
675;209;P27;Process TDU;2017-01-11 00:00:00.000;2020-12-21 00:00:00.000;114 days 00:00:00.000000000
676;205;P9;Process TDU;2017-01-14 00:00:00.000;2020-12-24 00:00:00.000;117 days 00:00:00.000000000
677;201;P10;Process TDU;2017-01-24 00:00:00.000;2021-01-03 00:00:00.000;127 days 00:00:00.000000000
678;203;P24;Process TDU;2017-04-28 00:00:00.000;2021-04-07 00:00:00.000;221 days 00:00:00.000000000
679;202;P4;Process TDU;2017-02-11 00:00:00.000;2021-01-21 00:00:00.000;145 days 00:00:00.000000000
680;208;P2;Process TDU;2017-03-25 00:00:00.000;2021-03-04 00:00:00.000;187 days 00:00:00.000000000
681;205;P18;Process TDU;2017-03-26 00:00:00.000;2021-03-05 00:00:00.000;188 days 00:00:00.000000000
682;211;P13;Process TDU;2017-04-06 00:00:00.000;2021-03-16 00:00:00.000;199 days 00:00:00.000000000
683;211;P18;Process TDU;2017-04-06 00:00:00.000;2021-03-16 00:00:00.000;199 days 00:00:00.000000000
684;211;P24;Process TDU;2017-04-06 00:00:00.000;2021-03-16 00:00:00.000;199 days 00:00:00.000000000
685;203;P12;Process TDU;2018-03-06 00:00:00.000;2022-02-13 00:00:00.000;533 days 00:00:00.000000000
686;201;P14;Process TDU;2017-04-11 00:00:00.000;2021-03-21 00:00:00.000;204 days 00:00:00.000000000
687;202;P11;Process TDU;2017-04-12 00:00:00.000;2021-03-22 00:00:00.000;205 days 00:00:00.000000000
688;203;P15;Process TDU;2018-03-20 00:00:00.000;2022-02-27 00:00:00.000;547 days 00:00:00.000000000
689;201;P3;Process TDU;2017-05-11 00:00:00.000;2021-04-20 00:00:00.000;234 days 00:00:00.000000000
690;210;P10;Process TDU;2017-05-15 00:00:00.000;2021-04-24 00:00:00.000;238 days 00:00:00.000000000
691;210;C2;Corner TDU;2017-05-17 00:00:00.000;2021-04-26 00:00:00.000;240 days 00:00:00.000000000
692;210;P21;Process TDU;2017-06-05 00:00:00.000;2021-05-15 00:00:00.000;259 days 00:00:00.000000000
693;202;P6;Process TDU;2017-07-09 00:00:00.000;2021-06-18 00:00:00.000;293 days 00:00:00.000000000
694;210;P18;Process TDU;2017-10-22 00:00:00.000;2021-10-01 00:00:00.000;398 days 00:00:00.000000000
695;208;P19;Process TDU;2017-10-26 00:00:00.000;2021-10-05 00:00:00.000;402 days 00:00:00.000000000
696;211;P6;Process TDU;2017-11-01 00:00:00.000;2021-10-11 00:00:00.000;408 days 00:00:00.000000000
697;201;P4;Process TDU;2017-12-16 00:00:00.000;2021-11-25 00:00:00.000;453 days 00:00:00.000000000
698;211;P12;Process TDU;2017-12-21 00:00:00.000;2021-11-30 00:00:00.000;458 days 00:00:00.000000000
699;205;P24;Process TDU;2018-01-03 00:00:00.000;2021-12-13 00:00:00.000;471 days 00:00:00.000000000
700;201;P2;Process TDU;2018-01-31 00:00:00.000;2022-01-10 00:00:00.000;499 days 00:00:00.000000000
701;202;P0-2;Process TDU;2018-02-21 00:00:00.000;2022-01-31 00:00:00.000;520 days 00:00:00.000000000
702;202;LD;Process TDU;2018-02-21 00:00:00.000;2022-01-31 00:00:00.000;520 days 00:00:00.000000000
703;204;P10;Process TDU;2018-02-23 00:00:00.000;2022-02-02 00:00:00.000;522 days 00:00:00.000000000
704;204;P20;Process TDU;2018-02-23 00:00:00.000;2022-02-02 00:00:00.000;522 days 00:00:00.000000000
705;203;P9;Process TDU;2018-06-22 00:00:00.000;2022-06-01 00:00:00.000;641 days 00:00:00.000000000
706;203;P26;Process TDU;2019-06-07 00:00:00.000;2023-05-17 00:00:00.000;991 days 00:00:00.000000000
707;202;P16;Process TDU;2018-04-22 00:00:00.000;2022-04-01 00:00:00.000;580 days 00:00:00.000000000
708;204;C4;Corner TDU;2018-05-05 00:00:00.000;2022-04-14 00:00:00.000;593 days 00:00:00.000000000
709;202;P17;Process TDU;2018-05-11 00:00:00.000;2022-04-20 00:00:00.000;599 days 00:00:00.000000000
710;208;P17;Process TDU;2018-05-18 00:00:00.000;2022-04-27 00:00:00.000;606 days 00:00:00.000000000
711;202;P21;Process TDU;2018-05-31 00:00:00.000;2022-05-10 00:00:00.000;619 days 00:00:00.000000000
712;202;VTC;Process TDU;2018-05-31 00:00:00.000;2022-05-10 00:00:00.000;619 days 00:00:00.000000000
713;210;P12;Process TDU;2018-06-07 00:00:00.000;2022-05-17 00:00:00.000;626 days 00:00:00.000000000
714;210;P20;Process TDU;2018-06-07 00:00:00.000;2022-05-17 00:00:00.000;626 days 00:00:00.000000000
715;202;P5;Process TDU;2018-06-11 00:00:00.000;2022-05-21 00:00:00.000;630 days 00:00:00.000000000
716;201;P5;Process TDU;2018-06-12 00:00:00.000;2022-05-22 00:00:00.000;631 days 00:00:00.000000000
717;204;P5;Process TDU;2018-06-14 00:00:00.000;2022-05-24 00:00:00.000;633 days 00:00:00.000000000
718;204;P7;Process TDU;2018-06-14 00:00:00.000;2022-05-24 00:00:00.000;633 days 00:00:00.000000000
719;205;P21;Process TDU;2018-06-19 00:00:00.000;2022-05-29 00:00:00.000;638 days 00:00:00.000000000
720;203;P28;Process TDU;2019-08-06 00:00:00.000;2023-07-16 00:00:00.000;1051 days 00:00:00.000000000
721;202;P8;Process TDU;2018-06-30 00:00:00.000;2022-06-09 00:00:00.000;649 days 00:00:00.000000000
722;202;P9;Process TDU;2020-08-14 00:00:00.000;2024-07-24 00:00:00.000;1425 days 00:00:00.000000000
723;204;P13;Process TDU;2018-08-03 00:00:00.000;2022-07-13 00:00:00.000;683 days 00:00:00.000000000
724;204;P19;Process TDU;2018-08-03 00:00:00.000;2022-07-13 00:00:00.000;683 days 00:00:00.000000000
725;208;P3;Process TDU;2018-08-08 00:00:00.000;2022-07-18 00:00:00.000;688 days 00:00:00.000000000
726;208;P9;Process TDU;2018-08-08 00:00:00.000;2022-07-18 00:00:00.000;688 days 00:00:00.000000000
727;201;P1;Process TDU;2018-08-14 00:00:00.000;2022-07-24 00:00:00.000;694 days 00:00:00.000000000
728;201;P17;Process TDU;2018-08-14 00:00:00.000;2022-07-24 00:00:00.000;694 days 00:00:00.000000000
729;205;P14;Process TDU;2018-08-18 00:00:00.000;2022-07-28 00:00:00.000;698 days 00:00:00.000000000
730;204;P21;Process TDU;2018-08-24 00:00:00.000;2022-08-03 00:00:00.000;704 days 00:00:00.000000000
731;204;P24;Process TDU;2018-08-24 00:00:00.000;2022-08-03 00:00:00.000;704 days 00:00:00.000000000
732;209;P1;Process TDU;2018-08-28 00:00:00.000;2022-08-07 00:00:00.000;708 days 00:00:00.000000000
733;209;P5;Process TDU;2018-08-28 00:00:00.000;2022-08-07 00:00:00.000;708 days 00:00:00.000000000
734;209;P10;Process TDU;2018-08-28 00:00:00.000;2022-08-07 00:00:00.000;708 days 00:00:00.000000000
735;209;P12;Process TDU;2018-08-28 00:00:00.000;2022-08-07 00:00:00.000;708 days 00:00:00.000000000
736;201;P6;Process TDU;2018-09-05 00:00:00.000;2022-08-15 00:00:00.000;716 days 00:00:00.000000000
737;204;P9;Process TDU;2018-09-16 00:00:00.000;2022-08-26 00:00:00.000;727 days 00:00:00.000000000
738;204;P26;Process TDU;2018-10-06 00:00:00.000;2022-09-15 00:00:00.000;747 days 00:00:00.000000000
739;205;P7;Process TDU;2018-10-16 00:00:00.000;2022-09-25 00:00:00.000;757 days 00:00:00.000000000
740;202;P19;Process TDU;2018-10-20 00:00:00.000;2022-09-29 00:00:00.000;761 days 00:00:00.000000000
741;201;P20;Process TDU;2018-10-21 00:00:00.000;2022-09-30 00:00:00.000;762 days 00:00:00.000000000
742;209;P3;Process TDU;2018-12-05 00:00:00.000;2022-11-14 00:00:00.000;807 days 00:00:00.000000000
743;201;P9;Process TDU;2018-12-24 00:00:00.000;2022-12-03 00:00:00.000;826 days 00:00:00.000000000
744;202;P3;Process TDU;2019-01-11 00:00:00.000;2022-12-21 00:00:00.000;844 days 00:00:00.000000000
745;201;P8;Process TDU;2019-01-15 00:00:00.000;2022-12-25 00:00:00.000;848 days 00:00:00.000000000
746;202;P12;Process TDU;2019-01-21 00:00:00.000;2022-12-31 00:00:00.000;854 days 00:00:00.000000000
747;202;P0-1;Process TDU;2019-02-03 00:00:00.000;2023-01-13 00:00:00.000;867 days 00:00:00.000000000
748;205;P26;Process TDU;2019-02-04 00:00:00.000;2023-01-14 00:00:00.000;868 days 00:00:00.000000000
749;201;P13;Process TDU;2019-02-10 00:00:00.000;2023-01-20 00:00:00.000;874 days 00:00:00.000000000
750;209;P24;Process TDU;2019-02-16 00:00:00.000;2023-01-26 00:00:00.000;880 days 00:00:00.000000000
751;209;P0;Process TDU;2019-02-17 00:00:00.000;2023-01-27 00:00:00.000;881 days 00:00:00.000000000
752;202;ULD;Process TDU;2019-03-01 00:00:00.000;2023-02-08 00:00:00.000;893 days 00:00:00.000000000
753;204;C2;Corner TDU;2019-03-04 00:00:00.000;2023-02-11 00:00:00.000;896 days 00:00:00.000000000
754;204;ULC;Process TDU;2019-03-04 00:00:00.000;2023-02-11 00:00:00.000;896 days 00:00:00.000000000
755;209;P15;Process TDU;2019-03-04 00:00:00.000;2023-02-11 00:00:00.000;896 days 00:00:00.000000000
756;201;P15;Process TDU;2019-03-06 00:00:00.000;2023-02-13 00:00:00.000;898 days 00:00:00.000000000
757;209;P23;Process TDU;2019-03-14 00:00:00.000;2023-02-21 00:00:00.000;906 days 00:00:00.000000000
758;208;P20;Process TDU;2019-03-17 00:00:00.000;2023-02-24 00:00:00.000;909 days 00:00:00.000000000
759;208;P25;Process TDU;2019-03-17 00:00:00.000;2023-02-24 00:00:00.000;909 days 00:00:00.000000000
760;209;C1;Corner TDU;2019-03-18 00:00:00.000;2023-02-25 00:00:00.000;910 days 00:00:00.000000000
761;209;P20;Process TDU;2019-03-18 00:00:00.000;2023-02-25 00:00:00.000;910 days 00:00:00.000000000
762;209;P21;Process TDU;2019-03-18 00:00:00.000;2023-02-25 00:00:00.000;910 days 00:00:00.000000000
763;208;C2;Corner TDU;2019-03-22 00:00:00.000;2023-03-01 00:00:00.000;914 days 00:00:00.000000000
764;208;ULC;Process TDU;2019-03-22 00:00:00.000;2023-03-01 00:00:00.000;914 days 00:00:00.000000000
765;201;C3;Corner TDU;2019-03-26 00:00:00.000;2023-03-05 00:00:00.000;918 days 00:00:00.000000000
766;210;P13;Process TDU;2019-03-29 00:00:00.000;2023-03-08 00:00:00.000;921 days 00:00:00.000000000
